"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%4) - 0.5 + (Event #/(4956 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
278743,182527,125,200049,153753,118,160,117,0,2.47922,142,167,0,3,32,0,-112,18,0,164,196,0,14.6975
155801,117800,115,260617,199060,119,1700,1216,18,3.47942,242,278,0,138,181,0,49,50,0,183,132,0,14.7004
546175,322929,150,481305,309621,145,3977,1756,53,2.48003,449,368,0,96,135,0,318,188,0,1571,892,0,14.7131
330304,240922,118,128665,91721,119,1801,1258,19,3.48023,192,176,0,51,77,0,226,109,0,521,496,0,14.7189
308540,183093,134,119934,74895,126,394,257,0,1.48063,211,191,0,33,108,0,55,55,0,352,241,0,14.7209
168786,127789,127,159237,121025,114,217,194,0,2.48084,371,352,0,59,75,0,159,73,0,120,96,0,14.7228
276279,200854,126,102630,78058,119,311,185,0,3.48265,256,223,0,-60,59,0,55,130,0,607,511,0,14.7502
128614,77050,113,147037,95572,116,608,289,0,0.482853,125,178,0,6,66,0,35,44,0,183,162,0,14.7541
184576,121916,125,160625,107963,119,3125,1725,42,2.48406,143,110,0,66,97,0,27,72,0,530,305,0,14.7619
329001,209813,138,110758,75190,123,3369,1879,43,3.48426,135,225,0,-81,24,0,88,85,0,701,495,0,14.7628
273822,208006,117,112984,81563,116,233,197,0,1.48467,234,242,0,-4,77,0,42,57,0,510,422,0,14.7716
387123,214320,138,407851,214706,143,10827,5205,73,0.485273,724,582,0,-67,51,0,519,262,0,2878,1665,38,14.7726
423014,223095,145,355070,150175,139,8917,4130,73,2.48568,276,208,0,184,120,0,199,102,0,1366,777,0,14.7775
508674,256700,148,246256,117402,143,8022,3340,74,2.48648,705,421,0,22,81,0,322,224,0,2556,1408,33,14.7872
571995,281048,156,281058,134353,146,4120,1996,53,3.48669,252,247,0,42,89,0,167,107,0,1270,696,0,14.7999
363586,239313,126,231216,102526,125,2979,1623,34,1.48709,201,217,0,167,88,0,190,93,0,800,550,0,14.8019
450737,271209,141,253434,135778,138,4009,1847,53,2.4881,322,282,0,43,106,0,128,99,0,1234,767,0,14.8097
474154,266656,146,313240,159843,142,8527,4165,69,0.489308,789,537,0,146,64,0,382,244,0,3428,2013,42,14.8253
484732,270652,144,205271,116508,134,20015,9409,83,3.48991,498,365,0,-10,61,0,127,191,0,1757,1094,13,14.8341
301510,200069,129,127353,82649,123,2613,1390,34,1.49032,212,211,0,43,144,0,319,171,0,998,689,0,14.8419
306236,194961,141,201493,141561,127,2524,1705,28,3.49233,305,281,0,56,110,0,114,158,0,1309,930,0,14.8897
394109,254198,142,194967,121942,126,3221,1964,40,2.49375,128,189,0,22,55,0,89,96,0,919,648,0,14.9063
286509,201519,137,300157,202360,126,1557,973,0,3.49475,493,496,0,-58,33,0,68,119,0,49,118,0,14.9239
328762,188498,138,102231,50623,128,32,88,0,1.49516,134,119,0,-55,32,0,-24,63,0,77,76,0,14.9307
318115,199654,143,190884,124068,134,1990,1058,22,1.49597,146,164,0,96,68,0,202,87,0,634,403,0,14.9434
169077,134979,109,69716,58160,109,1320,969,0,0.497377,328,314,0,-155,1,0,242,267,0,1803,1466,23,14.9502
236026,170818,116,116881,84525,115,610,486,0,3.49798,103,154,0,15,92,0,123,79,0,530,405,0,14.9639
393477,244139,134,219002,121713,130,3371,1833,46,0.498184,233,204,0,52,60,0,104,124,0,1176,782,0,14.9776
197470,143911,113,55347,41401,107,64,103,0,1.49839,52,92,0,13,93,0,46,95,0,226,132,0,14.9795
