"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%5) - 0.5 + (Event #/(7059 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
404078,246581,146,160237,96525,134,2229,1082,31,0.385269,367,302,0,-41,57,0,127,194,0,2499,1437,33,14.3023
245993,160538,123,85370,53948,118,510,330,0,1.38612,333,289,0,121,98,0,219,130,0,1075,697,0,14.3054
612943,329825,156,247930,113731,148,3544,1749,42,2.38626,693,531,0,126,72,0,537,245,0,3214,1546,45,14.3054
292533,192200,125,168662,106336,121,1321,686,0,3.3864,216,275,0,104,83,0,189,168,0,1627,1054,9,14.3065
490316,244010,146,190755,91618,142,1982,1071,11,3.38711,819,528,0,102,107,0,408,269,0,3297,1937,40,14.3127
499651,268273,166,444166,223552,166,4964,2558,51,0.387394,1426,895,0,163,109,0,1087,509,0,7403,3615,63,14.3169
333644,202862,132,110816,80533,121,138,126,0,1.38754,233,280,0,53,124,0,151,236,0,1492,1058,9,14.3169
457371,213945,155,239513,130974,143,5130,2289,63,0.388102,991,809,0,90,109,0,634,413,0,4398,2525,51,14.3325
284900,193321,126,153666,107948,120,1161,640,0,4.38867,336,332,0,111,87,0,175,134,0,1672,1092,15,14.3377
445438,259669,144,297079,172674,141,2301,1205,28,1.38895,881,812,0,149,142,0,482,374,0,4124,2587,47,14.3481
182669,141302,111,106680,82254,111,640,374,0,2.38909,171,151,0,121,69,0,141,101,0,454,336,0,14.3491
447283,259312,133,230447,133704,135,1019,542,0,3.38924,773,621,0,57,75,0,590,284,0,3607,2048,44,14.3554
331840,224731,125,183215,137998,124,5177,3576,48,4.38938,491,497,0,144,102,0,230,175,0,2375,1609,30,14.3606
150584,103798,118,111045,78122,114,416,221,0,3.38994,126,159,0,108,68,0,36,83,0,751,446,0,14.3689
146943,126688,102,120046,102307,106,96,137,0,4.39009,74,97,0,3,48,0,-23,92,0,156,113,0,14.3699
306221,188266,129,149641,93235,126,1100,615,0,2.39051,236,230,0,188,143,0,188,167,0,1319,945,0,14.3783
334434,201794,133,326315,220587,133,10923,5950,69,0.391643,1482,1182,24,221,246,0,692,476,0,5719,3691,52,14.3897
269574,187827,123,58278,47649,110,4135,2770,44,1.39178,410,440,0,54,87,0,394,344,0,2885,2400,33,14.3907
253486,174348,131,104409,70598,119,582,445,0,2.39193,460,321,0,120,85,0,289,207,0,2109,1453,27,14.3907
188748,154496,109,97479,81576,112,165,92,0,2.39334,57,64,0,-71,83,0,56,72,0,419,372,0,14.4167
567639,321772,139,334916,197017,139,566,206,0,2.39405,452,298,0,159,127,0,170,96,0,1138,575,0,14.4261
300927,206648,133,105438,71874,120,679,419,0,3.39419,280,259,0,14,80,0,395,141,0,1231,794,0,14.4303
491644,316109,140,189153,105094,133,1860,868,0,4.39433,501,484,0,-19,53,0,448,211,0,2634,1471,32,14.4313
228399,181568,124,136642,99029,116,337,254,0,2.39476,228,173,0,-134,74,0,190,102,0,1070,714,0,14.4407
266828,187368,123,151061,108711,118,1026,612,0,4.39504,383,368,0,70,78,0,158,179,0,1901,1222,19,14.4521
274404,167964,130,278369,202067,125,476,302,0,1.39533,336,385,0,-62,37,0,348,179,0,1808,1269,20,14.4594
268313,155082,133,109391,73221,122,703,369,0,3.39632,258,286,0,58,54,0,87,102,0,1439,992,0,14.476
303964,209670,135,106914,76101,118,1287,729,0,1.39745,428,335,0,-93,49,0,241,140,0,1684,1166,15,14.502
514437,272662,147,330757,181651,143,1285,458,0,3.39773,732,618,0,204,123,0,443,281,0,3536,1685,49,14.5031
259882,170681,124,91866,66793,122,736,438,0,4.39788,257,128,0,12,62,0,97,121,0,1071,697,0,14.5041
146242,104396,109,225888,157669,114,6647,4606,56,0.398725,737,636,0,-4,80,0,493,266,0,3362,2128,45,14.5114
303751,197857,136,141806,83637,121,883,435,0,3.39915,291,174,0,-93,35,0,63,98,0,1412,769,0,14.5166
405576,262864,136,173070,117622,129,799,514,0,0.399433,748,509,0,59,103,0,381,217,0,1958,1420,25,14.5187
332971,224368,127,105833,70211,122,2490,1340,33,2.39972,404,373,0,59,139,0,391,179,0,2016,1151,21,14.5249
217548,155949,134,124442,77828,127,1850,1003,2,3.39986,360,346,0,-102,100,0,238,128,0,1964,1032,11,14.5249
289179,194237,124,129729,87626,120,292,194,0,2.40184,337,232,0,22,114,0,88,80,0,1306,812,0,14.5561
448455,250804,142,261886,145724,143,605,362,0,4.40212,427,342,0,84,75,0,96,84,0,1370,920,0,14.5593
275206,210819,128,118245,90120,118,2201,1612,27,1.40241,346,308,0,-24,95,0,252,191,0,1762,1319,20,14.5603
272148,164042,128,260044,153624,130,205,118,0,2.40326,219,150,0,-141,33,0,87,104,0,864,392,0,14.5717
267245,198530,121,110125,70246,119,711,355,0,2.40467,337,246,0,-53,63,0,277,126,0,1103,726,0,14.5936
447845,237208,156,506522,378888,136,597,284,0,3.40482,564,527,0,160,102,0,232,233,0,1751,1277,19,14.5946
212613,159748,117,109730,78802,114,899,550,0,1.40595,299,220,0,-19,89,0,79,79,0,722,557,0,14.6196
301169,213251,138,153428,111338,122,2403,1481,32,1.40666,540,432,0,-46,55,0,367,286,0,2901,2011,35,14.6279
273230,146596,149,129890,72869,130,382,270,0,0.407224,159,234,0,129,95,0,100,107,0,1251,699,0,14.6362
151433,95550,125,161157,103519,122,342,227,0,1.40737,404,237,0,57,81,0,83,103,0,701,548,0,14.6383
390955,241237,148,199388,117495,130,1413,607,0,2.40751,426,395,0,122,71,0,186,149,0,1467,908,0,14.6383
318825,213485,122,183240,125602,123,454,229,0,1.40807,373,226,0,156,99,0,136,106,0,992,713,0,14.6539
165656,108754,132,118005,81101,116,338,204,0,3.40907,98,195,0,54,78,0,68,41,0,565,397,0,14.6591
257488,183635,128,69858,52860,111,138,96,0,0.409348,12,72,0,-103,31,0,90,130,0,323,245,0,14.6602
379480,227202,136,326600,200628,134,2440,1241,28,1.40949,949,740,0,136,111,0,539,335,0,4169,2368,48,14.6612
332612,202581,146,234096,148449,127,1028,528,0,2.41176,774,639,0,152,104,0,470,274,0,3092,2039,39,14.7018
263370,203732,111,112125,88110,82,619,523,0,1.41232,534,473,0,11,80,0,228,211,0,1979,1651,25,14.707
263789,206510,133,260338,120476,117,1650,880,0,0.413598,853,493,0,113,73,0,433,201,0,3319,1603,49,14.7288
602849,326169,160,551800,309578,150,8631,4306,71,2.41388,1675,1275,26,111,83,0,860,516,0,7457,4171,66,14.7309
245500,173505,126,110320,75739,116,2954,1828,38,1.41445,377,327,0,72,83,0,269,161,0,2054,1195,22,14.7382
413303,263225,136,157855,91312,128,894,494,0,2.41459,430,345,0,118,104,0,263,149,0,1629,1018,6,14.7413
260310,186120,120,92977,64519,117,402,357,0,0.415014,333,254,0,30,104,0,114,154,0,1044,665,0,14.7444
229369,143151,130,203998,127506,123,1371,754,0,3.41544,257,150,0,-28,79,0,190,118,0,1125,704,0,14.7475
367243,246841,129,142537,88452,129,1634,1083,9,1.41657,340,270,0,138,68,0,251,131,0,1788,1104,15,14.76
208743,155404,131,90226,71323,113,523,424,0,3.41756,211,195,0,2,82,0,189,133,0,1064,772,0,14.7777
287267,224150,116,108013,78043,113,1756,1198,20,1.41799,433,376,0,-40,86,0,197,201,0,1784,1424,21,14.7902
406719,212331,149,223584,123872,139,5935,2851,64,0.419263,879,742,0,183,105,0,481,296,0,4039,2416,47,14.8079
251110,171835,120,131820,86808,120,2102,1324,26,1.41941,183,220,0,76,50,0,99,71,0,951,654,0,14.8079
380937,260890,139,170177,113506,127,844,593,0,2.42025,352,404,0,167,184,0,324,181,0,1463,1076,10,14.8214
499746,243694,158,271050,159931,149,421,248,0,3.4211,542,402,0,0,52,0,110,137,0,1724,1104,13,14.8297
385346,253882,130,160404,100155,128,1902,1048,11,4.42125,490,482,0,105,69,0,339,185,0,2676,1656,35,14.8318
377844,230197,130,186122,109580,133,899,511,0,2.42167,384,415,0,-105,78,0,232,145,0,1820,1168,17,14.838
159789,89705,124,137464,67289,122,1913,1587,21,3.42252,229,235,0,-49,76,0,63,91,0,883,568,0,14.8537
358493,230765,146,136265,87367,125,1154,761,0,4.42266,461,367,0,-17,61,0,327,204,0,2086,1380,26,14.8568
358162,227022,140,165926,99485,127,985,552,0,3.42323,778,624,0,7,95,0,273,217,0,2812,1903,33,14.862
434390,235415,155,286043,169633,137,4715,2370,54,4.42337,1350,989,0,156,107,0,604,357,0,5605,3299,55,14.8641
479372,225123,149,304217,141086,145,2445,1071,25,1.42365,939,551,0,281,131,0,559,251,0,3737,1958,51,14.8682
246371,164591,118,131134,89036,118,3193,1845,41,1.42436,1297,998,0,-81,45,0,826,472,0,6273,4119,52,14.8765
283827,210963,136,181553,134711,127,670,401,0,4.42479,166,141,0,-11,66,0,196,117,0,607,417,0,14.8869
129919,115083,101,119312,101672,106,175,142,0,3.42606,93,143,0,-45,40,0,-29,51,0,179,201,0,14.9161
190539,130919,128,83431,58755,112,246,171,0,2.42663,132,91,0,84,62,0,128,126,0,784,589,0,14.9233
298028,217484,126,111782,72836,123,1654,982,0,2.42734,408,278,0,207,89,0,185,160,0,1982,1285,22,14.9306
155152,123403,109,99836,72659,111,75,110,0,3.42819,256,259,0,-10,46,0,-17,68,0,845,660,0,14.9514
399900,251509,145,156849,100078,125,243,163,0,0.429178,285,318,0,107,101,0,93,152,0,846,643,0,14.9587
277501,210036,120,90687,64387,113,1056,628,0,1.43003,390,349,0,-24,63,0,168,160,0,1601,1080,10,14.966
167541,133641,103,277951,228167,115,525,454,0,2.43017,261,272,0,20,103,0,15,102,0,432,336,0,14.967
707587,361551,163,384615,201353,150,3152,1508,40,3.43031,924,731,0,5,86,0,632,298,0,3975,2229,47,14.9702
312194,184694,141,157368,81840,131,387,186,0,0.430595,386,295,0,81,88,0,153,93,0,1255,588,0,14.9712
403563,246242,145,226485,113945,149,1172,673,0,2.43159,645,373,0,8,71,0,505,240,0,3104,1507,43,14.9774
256811,183358,118,86827,60219,119,1219,733,0,3.43173,275,283,0,7,68,0,248,118,0,1131,738,0,14.9785
371352,245882,136,92563,58932,124,274,175,0,3.43385,193,189,0,101,95,0,191,126,0,876,563,0,15.0076
468032,262851,145,138268,82794,142,968,449,0,0.434136,298,329,0,74,78,0,376,172,0,1701,985,0,15.0086
238785,177879,117,107621,78087,115,1334,763,0,2.43442,346,243,0,43,75,0,166,122,0,1275,810,0,15.0097
227956,170547,113,79947,60875,111,32,46,0,4.4347,46,77,0,-48,88,0,-45,69,0,136,74,0,15.0118
351695,227393,125,170780,113185,129,2664,1496,35,0.435552,1217,1031,8,58,85,0,803,523,0,6584,4355,53,15.0201
138171,123528,101,148053,131431,108,157,153,0,2.43584,180,199,0,-73,50,0,38,83,0,294,323,0,15.0243
238332,169233,115,95713,64272,121,856,601,0,4.43612,325,249,0,54,94,0,114,111,0,1524,977,0,15.0274
213774,176367,114,59200,49405,106,551,292,0,0.436261,84,156,0,-8,59,0,161,77,0,762,553,0,15.0295
131595,92091,115,180879,141394,118,439,281,0,1.4364,235,287,0,-66,80,0,175,159,0,734,568,0,15.043
323480,218733,128,133543,91237,123,684,411,0,4.43683,379,417,0,94,82,0,306,152,0,1800,1261,18,15.044
280528,200328,116,102123,74121,117,679,459,0,1.43782,196,280,0,106,104,0,132,185,0,1416,976,0,15.0908
215466,162309,112,89665,66410,113,831,535,0,2.43867,307,272,0,-103,24,0,184,117,0,1132,864,0,15.1075
198988,143932,117,174794,132695,115,1291,901,0,4.43895,253,233,0,-88,60,0,77,84,0,1213,802,0,15.1085
391848,240412,139,222062,133243,132,12724,6650,70,1.43924,1690,1324,34,4,94,0,864,547,0,7792,4828,61,15.1116
216461,166496,112,68723,53212,108,27,151,0,1.43994,265,229,0,111,126,0,227,112,0,898,624,0,15.1293
491670,271229,160,225712,131735,137,808,400,0,4.44037,560,495,0,85,87,0,202,142,0,1708,1077,13,15.1397
356541,241628,137,101262,69138,120,780,608,0,1.44065,457,427,0,31,103,0,335,245,0,2323,1601,29,15.1428
231830,161334,125,93290,60605,123,422,197,0,2.44079,153,203,0,38,79,0,115,91,0,733,511,0,15.146
567916,290853,159,327472,192971,137,1495,618,0,3.44093,806,581,0,91,112,0,392,222,0,3370,2153,40,15.147
139877,100941,126,205266,134311,100,84,89,0,2.44221,557,467,0,43,120,0,-32,51,0,-8,73,0,15.1616
379491,242427,147,127482,82044,133,939,485,0,4.44249,509,417,0,-93,40,0,248,207,0,1941,1227,24,15.1647
366950,194065,144,208690,124931,136,1332,673,0,0.442635,408,432,0,-25,81,0,288,94,0,1654,970,0,15.1688
353114,225575,141,180636,116849,134,2562,1441,34,1.44278,593,475,0,60,73,0,412,196,0,2808,1763,37,15.1688
369653,221028,140,326184,189014,135,4421,2189,54,3.44448,915,573,0,-39,80,0,563,377,0,4896,2884,52,15.1824
427559,209427,147,450205,181828,150,4686,2057,59,1.4449,618,424,0,55,145,0,866,385,0,5749,2682,65,15.1834
395044,231380,144,232007,139458,137,5453,2911,55,2.44504,716,531,0,144,140,0,436,271,0,3472,2137,43,15.1886
231467,177139,114,72983,54795,109,76,161,0,2.44575,193,131,0,164,113,0,77,98,0,611,455,0,15.199
482125,252600,137,202515,105202,138,864,537,0,4.44674,327,338,0,-23,81,0,279,142,0,1464,810,0,15.2063
268776,198944,126,89468,62947,116,436,384,0,1.44703,230,225,0,-42,86,0,258,156,0,1141,795,0,15.2094
419876,250773,158,360298,140507,158,4920,2564,52,3.44731,828,594,0,-52,41,0,575,274,0,3685,1533,48,15.2105
321596,231438,128,196447,143529,119,2657,1554,37,1.44773,986,716,0,113,100,0,510,395,0,4213,2874,45,15.2209
306309,198704,124,209795,143770,119,481,311,0,3.44802,573,500,0,40,133,0,227,232,0,2105,1457,28,15.2209
322342,205430,137,338649,205413,136,4140,2089,49,4.44816,952,755,0,316,129,0,543,310,0,4388,2388,54,15.2219
148325,101342,120,192671,118167,121,25,36,0,2.44858,335,310,0,180,93,0,40,77,0,753,551,0,15.224
271507,199006,135,98085,68161,116,648,385,0,1.44915,317,307,0,98,69,0,158,120,0,1312,885,0,15.2479
250835,181702,118,101571,73404,115,370,217,0,4.44957,457,434,0,-34,104,0,350,186,0,1581,1094,12,15.2489
261277,169165,134,86996,63673,114,79,98,0,1.44986,118,145,0,-64,59,0,93,144,0,555,396,0,15.2531
244170,181158,117,105247,74887,110,1326,862,0,2.45,295,290,0,19,64,0,264,155,0,1207,835,0,15.2531
265011,203821,135,140009,100174,115,399,280,0,3.45014,314,231,0,88,113,0,199,158,0,1418,805,0,15.2531
308449,208168,143,146185,95807,119,695,463,0,1.45057,151,207,0,81,84,0,230,178,0,1805,1170,17,15.2552
363505,237504,133,125381,83175,127,981,511,0,2.45142,342,247,0,-116,59,0,82,120,0,1393,838,0,15.2656
436145,254908,155,120691,67611,134,25840,13203,83,0.451841,1640,1211,25,166,90,0,1093,619,0,8055,4210,65,15.2708
236777,133679,143,146453,96423,123,2146,1387,25,1.45198,515,468,0,93,86,0,280,179,0,2012,1398,26,15.2708
349256,235883,144,181241,113482,126,1696,864,0,2.45283,477,405,0,52,69,0,314,223,0,2452,1478,32,15.2843
290080,204004,135,118028,77394,122,622,359,0,3.45297,171,188,0,7,58,0,137,118,0,1252,835,0,15.2854
198595,172339,112,74806,61507,107,175,143,0,1.4534,183,157,0,39,103,0,132,100,0,718,568,0,15.2895
379336,245225,145,141811,90945,128,2184,1384,25,3.45368,596,408,0,163,110,0,362,201,0,2709,1667,34,15.2916
453901,251400,138,305142,165271,134,832,377,0,2.45425,1166,950,0,149,123,0,598,328,0,4831,2741,53,15.2947
455603,282138,150,341423,201623,139,2053,1017,6,3.45439,706,567,0,188,122,0,351,250,0,3244,1791,43,15.2958
395399,218374,133,272899,179022,134,4439,2144,54,0.454674,1322,1088,13,-1,37,0,871,430,0,6072,4152,52,15.303
309995,227468,125,128115,86331,119,987,564,0,2.45496,460,375,0,8,69,0,207,140,0,1815,1168,17,15.3072
394572,261403,128,140018,91408,124,1593,928,0,3.4551,918,723,0,95,52,0,356,320,0,3884,2621,43,15.3176
306049,199974,142,132134,87749,121,829,426,0,4.45524,737,614,0,-88,63,0,443,307,0,3930,2464,47,15.3197
224122,164826,114,83814,61507,113,562,344,0,1.45552,153,144,0,22,51,0,183,108,0,898,649,0,15.3218
422529,257907,133,190741,112605,130,1646,786,0,4.45595,626,592,0,166,153,0,205,215,0,2544,1642,32,15.329
245977,161059,120,85195,60412,120,1774,1038,10,2.45637,380,247,0,-11,40,0,178,134,0,1560,1094,12,15.3301
534783,297830,141,193025,125121,135,3195,1470,42,3.45652,859,774,0,66,90,0,644,444,0,4866,2835,52,15.3301
376004,243079,134,182038,120896,126,3420,2045,43,2.45779,602,492,0,13,78,0,338,238,0,2603,1644,34,15.3467
297042,207868,138,147406,98199,122,897,704,0,1.45836,517,507,0,-9,48,0,286,214,0,2279,1574,30,15.353
319763,216596,141,144910,90201,124,1340,743,0,2.4585,490,400,0,133,136,0,241,127,0,2119,1287,27,15.354
374096,231679,129,218070,147783,128,8189,4256,63,3.45864,961,833,0,66,83,0,726,378,0,5149,3109,53,15.3571
169429,92735,124,266606,152495,126,2273,1187,26,3.45935,631,371,0,71,51,0,296,162,0,2153,1196,26,15.3686
462289,272008,136,229313,147687,133,1506,800,0,1.45977,991,840,0,124,80,0,465,289,0,4199,2910,45,15.3748
345795,237833,137,156952,101960,125,929,544,0,4.46232,427,373,0,-58,90,0,334,199,0,2046,1426,26,15.4164
402284,262198,138,250762,157043,135,2594,1428,34,4.46303,965,784,0,66,109,0,540,346,0,4419,2726,47,15.4331
255811,199309,125,111788,86590,112,572,377,0,2.46346,599,468,0,-53,83,0,352,210,0,1939,1559,24,15.4435
180695,124463,133,140564,96442,124,295,161,0,3.4636,177,121,0,14,59,0,124,150,0,508,365,0,15.4435
473176,297199,128,195697,118939,127,2392,1185,27,2.46558,909,711,0,42,62,0,420,279,0,3661,2122,46,15.4664
294075,207746,123,132113,81661,128,896,464,0,4.46586,265,321,0,130,66,0,262,201,0,1804,1266,21,15.4664
292076,212210,137,132271,87473,123,899,584,0,1.46615,293,281,0,40,78,0,224,104,0,1326,935,0,15.4684
216259,140321,118,148787,100139,123,880,443,0,3.46643,1228,979,0,-50,61,0,738,552,0,6330,4082,55,15.4695
314885,217503,121,437284,302346,129,322,194,0,3.46714,442,376,0,56,77,0,263,147,0,1427,1014,5,15.4726
237639,178667,130,72579,54567,110,659,407,0,0.467422,250,347,0,149,109,0,139,158,0,1569,1149,15,15.4747
156724,96021,118,89493,55473,117,235,181,0,1.46756,84,82,0,-47,82,0,-63,49,0,694,404,0,15.4757
404810,265634,144,147204,88717,130,1133,601,0,2.46771,561,335,0,-28,51,0,268,191,0,2177,1160,29,15.4768
636429,325092,163,363790,161230,159,5014,2215,57,4.46799,1035,632,0,101,68,0,542,343,0,4720,2487,55,15.4872
406026,259016,147,218044,134772,125,2132,1253,23,4.4687,644,650,0,-72,81,0,433,312,0,3338,2005,41,15.4934
577890,294510,164,320081,160163,156,10484,5285,71,4.47011,2036,1634,36,141,102,0,1474,687,0,11563,6133,72,15.5236
268288,193417,121,111556,80948,116,472,357,0,1.4704,237,246,0,-39,79,0,173,89,0,965,612,0,15.5246
340894,211968,140,200920,131528,130,844,467,0,3.47068,393,270,0,44,80,0,278,179,0,1324,890,0,15.5267
338775,202338,139,134719,76579,128,856,609,0,4.47082,408,362,0,8,69,0,212,148,0,1532,1039,11,15.5298
304804,214704,120,114684,86023,114,775,414,0,2.47195,242,283,0,-37,72,0,217,232,0,1368,897,0,15.5433
164800,126702,116,85497,71546,107,50,58,0,3.4721,129,186,0,82,91,0,37,57,0,702,577,0,15.5444
421799,288335,127,156267,102428,125,1678,961,0,4.47224,550,371,0,-78,39,0,290,178,0,2729,1892,34,15.5465
336964,227198,123,126929,85475,123,1954,1059,21,0.47238,915,875,0,-28,140,0,517,438,0,4806,3714,44,15.5485
139226,118335,106,209932,184709,108,-55,87,0,4.47365,245,239,0,5,105,0,55,117,0,905,791,0,15.5766
150806,74482,125,117964,66626,119,2073,1072,10,0.473796,369,254,0,4,64,0,246,133,0,1506,886,0,15.5797
368261,225871,136,177482,112730,130,531,339,0,2.47408,412,399,0,-116,29,0,364,202,0,2288,1391,30,15.5808
361152,211999,142,145468,93390,126,1552,816,0,3.47493,531,461,0,13,107,0,340,258,0,2626,1429,35,15.5901
367362,224168,133,160909,114898,121,778,473,0,1.47535,516,596,0,-106,66,0,242,168,0,1975,1507,22,15.5974
471427,268459,139,294879,163711,137,2156,1052,12,0.475921,750,454,0,42,136,0,354,255,0,3544,1890,43,15.6037
289820,212352,125,83649,61591,113,603,347,0,2.4762,294,248,0,12,95,0,205,176,0,1165,771,0,15.6078
215932,157944,133,69248,49955,111,1000,646,0,4.47649,219,262,0,-96,37,0,139,158,0,958,688,0,15.6099
216959,152282,114,85483,64224,110,417,327,0,4.4772,275,263,0,-19,54,0,146,142,0,1206,931,0,15.6307
307397,209330,123,124216,89038,116,103,114,0,0.477337,89,148,0,10,80,0,-2,65,0,243,208,0,15.6307
278075,173074,124,157507,106717,123,2480,1513,32,0.478045,581,414,0,-41,79,0,390,295,0,2901,1792,36,15.6474
368034,219739,138,247951,153286,133,1188,743,0,1.47819,887,626,0,59,56,0,551,361,0,3888,2851,41,15.6484
195699,146236,117,105918,80222,113,617,570,0,3.47847,288,258,0,117,105,0,71,130,0,1145,807,0,15.6515
178690,148676,106,47511,40274,104,255,187,0,4.47861,205,216,0,103,88,0,162,130,0,380,402,0,15.6515
244191,182817,123,95539,72986,114,498,265,0,3.47918,157,165,0,194,110,0,3,59,0,712,503,0,15.6588
336164,217935,130,94317,60988,121,420,139,0,0.479462,186,133,0,-50,77,0,225,101,0,795,566,0,15.664
411975,241958,145,174284,101137,134,1432,715,0,1.4796,610,517,0,-7,108,0,392,215,0,2749,1557,40,15.665
268796,183842,121,79333,57974,114,442,292,0,2.47975,206,303,0,-19,53,0,177,149,0,1389,1004,3,15.6671
522718,268693,160,267686,144807,145,1494,889,0,4.48003,717,631,0,-17,104,0,301,220,0,3112,1930,37,15.6723
330964,243035,118,92615,68375,112,594,369,0,4.48074,484,450,0,62,47,0,215,147,0,2042,1389,24,15.6838
380285,249756,134,164858,112669,126,803,529,0,0.480878,374,324,0,83,72,0,121,132,0,1606,1047,10,15.6848
519775,272809,146,522111,278731,144,1697,795,0,1.48102,2028,1656,35,202,116,0,1083,550,0,7717,4413,63,15.69
237071,186703,113,117599,90200,112,-111,57,0,1.48173,117,175,0,4,61,0,115,84,0,840,656,0,15.7035
232803,155593,124,108584,76067,117,1506,1175,14,4.48215,353,349,0,72,118,0,238,174,0,1248,872,0,15.7087
391838,251311,136,163823,105525,129,406,244,0,0.482295,397,332,0,-28,54,0,148,175,0,1648,1198,17,15.7087
436648,252491,135,208894,138310,129,1851,934,0,1.48244,790,566,0,-24,47,0,376,198,0,3084,1969,39,15.7181
275739,169087,142,142300,75033,142,1349,643,0,2.48258,393,274,0,23,82,0,220,86,0,1592,724,0,15.7181
181880,135452,120,107291,78209,116,496,268,0,2.48329,125,113,0,34,49,0,150,125,0,583,341,0,15.7243
428861,257597,155,326659,173367,152,2378,1067,12,3.48343,949,551,0,134,95,0,257,219,0,2666,1670,32,15.7264
291753,212044,120,169711,122721,121,1070,549,0,3.48414,448,369,0,71,73,0,377,194,0,2205,1413,27,15.7347
411502,244835,138,206796,95468,140,765,459,0,1.48456,451,340,0,7,114,0,305,172,0,1695,943,0,15.741
330728,231736,127,107849,70940,125,1199,683,0,2.4847,288,312,0,-51,20,0,60,173,0,1608,1006,5,15.742
220752,160920,117,135838,110899,116,515,418,0,0.485127,137,211,0,-4,63,0,131,143,0,910,758,0,15.7514
